name;suspiciousness_value;ranking
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3860;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3861;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3862;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#getK():3868;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#getRemA():3874;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#getRemB():3880;0.26302729528535984;13
org.apache.commons.math3.geometry.euclidean.threed$Line#toSubSpace(org.apache.commons.math3.geometry.Vector):129;0.2560386473429952;14
org.apache.commons.math3.util$FastMath#sin(double):2236;0.24311926605504586;15
org.apache.commons.math3.util$FastMath#sin(double):2237;0.24311926605504586;15
org.apache.commons.math3.util$FastMath#sin(double):2271;0.24311926605504586;15
org.apache.commons.math3.util$FastMath#cos(double):2300;0.24311926605504586;15
org.apache.commons.math3.geometry.euclidean.threed$Line#contains(org.apache.commons.math3.geometry.euclidean.threed.Vector3D):156;0.22083333333333335;16
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):195;0.2111553784860558;17
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):196;0.2111553784860558;17
org.apache.commons.math3.geometry.euclidean.threed$Line#closestPoint(org.apache.commons.math3.geometry.euclidean.threed.Line):197;0.2111553784860558;17
org.apache.commons.math3.util$FastMath#cos(double):2330;0.21115537848605578;18
org.apache.commons.math3.geometry.euclidean.threed$Line#distance(org.apache.commons.math3.geometry.euclidean.threed.Vector3D):164;0.18661971830985913;19
org.apache.commons.math3.geometry.euclidean.threed$Line#distance(org.apache.commons.math3.geometry.euclidean.threed.Vector3D):165;0.18661971830985913;19
org.apache.commons.math3.geometry.euclidean.threed$Line#distance(org.apache.commons.math3.geometry.euclidean.threed.Vector3D):166;0.18661971830985913;19
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#getNorm():243;0.14681440443213295;20
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):93;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):94;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):95;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):96;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):97;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):98;0.12740384615384615;21
org.apache.commons.math3.geometry.partitioning$BSPTree#BSPTree(java.lang.Object):99;0.12740384615384615;21
